sentence,siebert_sentiment,cardiff_sentiment,source
"Hey, ask him if this is, like, a tree monster or, like, a scientist that turned into a tree.",-0.9990230798721313,0.0,E&SE_Asian
Do you think there are other Ned Leedses?,-0.970214307308197,0.0,E&SE_Asian
"Dude, what are you doing?",-0.9994702935218811,-0.6528003811836243,E&SE_Asian
"Dude, what happened?",-0.9994262456893921,-0.583848237991333,E&SE_Asian
"Yeah, Sure.",-0.7104291915893555,0.0,E&SE_Asian
yeah.,-0.9958617687225342,0.0,E&SE_Asian
Yes.,0.9981922507286072,0.0,E&SE_Asian
Yes.,0.9981922507286072,0.0,E&SE_Asian
"Peter, we're in this together.",0.9987672567367554,0.789797842502594,E&SE_Asian
Okay.,-0.9920910596847534,0.0,E&SE_Asian
see you later.,-0.9405730366706848,0.0,E&SE_Asian
be safe.,0.9979793429374695,0.0,E&SE_Asian
Okay.,-0.9920910596847534,0.0,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
I just wish we could see him.,0.997952938079834,0.0,E&SE_Asian
I just wish we could see him.,0.997952938079834,0.0,E&SE_Asian
Okay.,-0.9920910596847534,0.0,E&SE_Asian
I just wish we could see Peter.,0.9944435954093933,0.0,E&SE_Asian
"Lola, you're right.",0.9890000224113464,0.575708270072937,E&SE_Asian
I am magic.,0.9963094592094421,0.7774845957756042,E&SE_Asian
Peter.,0.9895688891410828,0.0,E&SE_Asian
Peter!,0.9932767152786255,0.7189092636108398,E&SE_Asian
Who the hell are you?,-0.9994437098503113,-0.8991691470146179,E&SE_Asian
This has to be because of the spell.,-0.9975298047065735,0.0,E&SE_Asian
There's no spell.,-0.998548686504364,0.0,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
No spell.,-0.9982506632804871,0.0,E&SE_Asian
"No, it's not real.",-0.9994636178016663,-0.5766268968582153,E&SE_Asian
So I opened the wrong portal to the wrong Peter Parker.,-0.9994200468063354,0.0,E&SE_Asian
Find Peter Parker.,-0.9926907420158386,0.0,E&SE_Asian
Find Peter Parker.,-0.9926907420158386,0.0,E&SE_Asian
Find Peter Parker!,-0.9850273132324219,0.5703072547912598,E&SE_Asian
So do you have a best friend too?,0.9960197806358337,0.0,E&SE_Asian
You did?,0.9976988434791565,0.0,E&SE_Asian
will you run a diagnostic?,-0.9925905466079712,0.0,E&SE_Asian
Peter!,0.9932767152786255,0.7189092636108398,E&SE_Asian
The computer.,0.9968365430831909,0.0,E&SE_Asian
Here's your web cartridges.,0.993074893951416,0.0,E&SE_Asian
That came out of you.,0.9947972893714905,0.0,E&SE_Asian
We could portal there.,0.9802923798561096,0.0,E&SE_Asian
What?,-0.9977466464042664,0.0,E&SE_Asian
I'm magic now.,0.9960229396820068,0.8171308636665344,E&SE_Asian
I got Doctor Strange magic.,0.9949471354484558,0.6097928285598755,E&SE_Asian
"I promise, I won't turn into a supervillain and try to kill you.",0.9423446655273438,-0.5939753651618958,E&SE_Asian
Cure that ass.,-0.99399334192276,-0.785690426826477,E&SE_Asian
"Yeah, I know.",-0.9873514771461487,0.0,E&SE_Asian
No?,-0.9961859583854675,0.0,E&SE_Asian
"I mean, I've opened some.",-0.6199386715888977,0.0,E&SE_Asian
I'm trying to close it.,-0.9989985823631287,0.0,E&SE_Asian
I can't help that it's not working.,-0.9994699358940125,-0.8446189761161804,E&SE_Asian
"all right, We got This.",0.9965115189552307,0.8297737836837769,E&SE_Asian
"Before you do anything, Mister Doctor Strange, sir, Peter's plan is working.",0.9967735409736633,0.5051697492599487,E&SE_Asian
"Yes Yes, sir, I did.",0.99744713306427,0.8059502840042114,E&SE_Asian
You promise?,0.9940892457962036,0.0,E&SE_Asian
I know you will.,0.9976209998130798,0.7199544310569763,E&SE_Asian
"Oh, right, right, right.",-0.9968774318695068,0.0,E&SE_Asian
I should probably know that.,-0.995604395866394,0.0,E&SE_Asian
Look at you with the school spirit.,0.9961044788360596,0.0,E&SE_Asian
"Oh, okay.",-0.9960196614265442,0.0,E&SE_Asian
Rooster we're 20 seconds behind and dropping.,-0.9994614720344543,0.0,E&SE_Asian
Increase to 500 knots.,0.9933943152427673,0.0,E&SE_Asian
Rooster we're late!,-0.997879147529602,-0.6643490195274353,E&SE_Asian
